user_id,campaign,group,age,income,region,impression,ad_spend,converted,revenue
3679,A,A,27,3345,Rural,1,7.44,0,0
3680,B,B,59,8823,Rural,1,2.99,0,0
3681,B,B,38,3189,Urban,0,7.31,0,0
3682,B,B,33,7716,Urban,1,8.82,0,0
3683,B,B,29,8076,Urban,1,1.91,0,0
3684,B,B,19,7768,Urban,0,3.15,0,0
3685,A,A,58,8604,Rural,0,1.22,0,0
3686,A,A,41,2458,Urban,1,1.39,0,0
3687,B,B,52,3212,Rural,1,1.27,0,0
3688,B,B,47,6559,Urban,1,8.21,0,0
3689,A,A,47,2911,Rural,0,3.68,0,0
3690,A,A,64,8522,Rural,0,5.44,0,0
3691,B,B,52,3025,Rural,1,8.09,0,0
3692,B,B,36,9785,Urban,1,5.45,0,0
3693,B,B,25,4411,Urban,1,4.86,0,0
3694,A,A,43,2071,Rural,1,1.1,0,0
3695,B,B,57,7546,Urban,1,6.11,0,0
3696,B,B,24,4685,Urban,1,2.12,0,0
3697,B,B,47,3193,Rural,1,7.88,0,0
3698,B,B,24,9372,Urban,1,3.32,1,120
3699,B,B,20,3848,Rural,1,7.07,0,0
3700,B,B,18,4384,Urban,1,6.82,0,0
3701,B,B,53,4022,Urban,1,6.55,0,0
3702,B,B,42,9639,Rural,1,3.4,0,0
3703,A,A,54,8338,Rural,0,3.4,0,0
3704,A,A,18,5741,Rural,1,8.77,0,0
3705,A,A,32,7107,Rural,0,1.12,0,0
3706,B,B,54,6748,Urban,1,2.63,0,0
3707,A,A,30,3298,Urban,0,6.49,0,0
3708,A,A,57,6102,Urban,0,8.35,0,0
3709,A,A,25,2904,Rural,1,4.23,0,0
3710,A,A,22,5026,Urban,1,6.88,0,0
3711,A,A,26,4028,Urban,1,6.01,0,0
3712,B,B,18,8709,Urban,0,1.58,0,0
3713,A,A,53,6711,Rural,1,6.6,0,0
3714,B,B,52,7969,Rural,1,8.33,0,0
3715,B,B,19,4620,Urban,1,9.93,0,0
3716,A,A,57,4646,Urban,0,1.27,0,0
3717,B,B,40,6865,Rural,1,6.94,0,0
3718,A,A,26,9345,Rural,1,4.73,0,0
3719,B,B,51,4289,Rural,1,1.09,0,0
3720,B,B,63,9370,Rural,1,6.53,0,0
3721,A,A,31,7662,Urban,1,2.1,0,0
3722,B,B,21,5872,Rural,1,4.41,0,0
3723,B,B,47,3485,Urban,0,3.35,0,0
3724,B,B,48,5151,Rural,0,4.25,0,0
3725,B,B,55,9690,Urban,0,5.43,0,0
3726,B,B,28,3440,Urban,1,4.23,0,0
3727,B,B,52,2765,Rural,0,5.97,0,0
3728,B,B,25,6479,Urban,1,3.15,0,0
3729,B,B,20,4438,Urban,1,6.72,0,0
3730,A,A,31,9039,Urban,0,8.68,0,0
3731,B,B,30,9966,Rural,0,3.02,0,0
3732,A,A,62,6092,Rural,1,5.57,0,0
3733,A,A,49,6783,Rural,0,6.84,0,0
3734,B,B,51,3149,Urban,0,6.08,0,0
3735,B,B,62,5565,Urban,1,4.29,0,0
3736,A,A,36,6142,Urban,1,6.78,0,0
3737,A,A,55,9885,Urban,0,1.25,0,0
3738,A,A,33,9643,Rural,1,4.33,0,0
3739,B,B,19,3972,Urban,1,5.79,0,0
3740,B,B,57,4666,Urban,0,1.19,0,0
3741,B,B,34,2463,Urban,1,5.57,0,0
3742,A,A,51,9954,Rural,1,6.89,0,0
3743,B,B,59,7968,Urban,1,7.83,0,0
3744,B,B,33,6218,Rural,1,2.02,0,0
3745,B,B,55,9641,Rural,0,9.92,0,0
3746,B,B,19,4181,Urban,1,6.46,0,0
3747,A,A,19,3642,Urban,1,4.27,0,0
3748,B,B,43,5888,Urban,0,3.24,0,0
3749,B,B,30,2840,Urban,0,6.16,0,0
3750,A,A,64,7681,Rural,1,8.94,0,0
3751,B,B,48,8992,Rural,0,5.69,0,0
3752,A,A,51,4654,Rural,1,6.95,0,0
3753,A,A,56,7899,Rural,1,4.22,0,0
3754,B,B,20,6118,Rural,1,4.49,0,0
3755,A,A,25,2565,Rural,1,3.58,0,0
3756,B,B,40,8005,Rural,1,7.35,0,0
3757,A,A,31,8909,Rural,1,4.23,0,0
3758,A,A,44,2964,Rural,1,2.72,0,0
3759,B,B,46,4282,Rural,1,4.32,0,0
3760,A,A,56,2995,Urban,1,8.68,0,0
3761,B,B,56,9226,Urban,1,7.64,0,0
3762,B,B,18,3187,Urban,1,4.01,0,0
3763,B,B,34,7890,Rural,1,9.16,1,120
3764,B,B,58,6921,Urban,1,1.67,0,0
3765,A,A,47,6311,Rural,1,1.45,0,0
3766,B,B,30,5254,Rural,1,2.15,0,0
3767,A,A,38,9736,Urban,1,2.05,0,0
3768,B,B,36,2656,Rural,0,1.79,0,0
3769,A,A,36,4982,Urban,0,6.95,0,0
3770,A,A,42,3113,Rural,0,6.41,0,0
3771,A,A,39,8083,Rural,1,6.83,0,0
3772,A,A,48,6406,Urban,1,7.2,0,0
3773,B,B,34,2556,Urban,1,7.81,0,0
3774,B,B,40,5019,Urban,0,2.86,0,0
3775,A,A,49,4304,Urban,1,6.6,0,0
3776,A,A,27,4580,Urban,1,6.22,0,0
3777,B,B,27,7652,Urban,1,9.49,0,0
3778,A,A,53,2051,Rural,0,3.09,0,0
3779,A,A,25,3361,Rural,1,1.53,0,0
3780,B,B,37,3194,Rural,1,6.88,0,0
3781,A,A,49,6019,Rural,0,7.66,0,0
3782,A,A,31,5138,Urban,1,3.55,0,0
3783,B,B,45,3648,Rural,1,6.14,0,0
3784,A,A,63,8443,Rural,1,1.54,0,0
3785,B,B,41,2671,Urban,1,9.64,0,0
3786,B,B,32,2777,Rural,1,1.99,0,0
3787,B,B,39,6927,Urban,1,1.61,0,0
3788,B,B,47,4279,Urban,1,1.4,1,120
3789,A,A,21,5022,Urban,0,4.85,0,0
3790,B,B,30,3860,Rural,1,1.87,0,0
3791,B,B,40,5139,Urban,1,7.7,0,0
3792,A,A,25,7625,Rural,1,9.09,0,0
3793,B,B,35,8171,Rural,0,3.34,0,0
3794,A,A,29,8068,Rural,1,6.66,0,0
3795,B,B,48,9795,Urban,1,1.38,1,120
3796,B,B,31,3074,Urban,1,4.48,0,0
3797,B,B,51,3716,Urban,1,3.64,0,0
3798,B,B,35,3283,Rural,1,3.06,0,0
3799,A,A,51,6686,Rural,0,6.8,0,0
3800,A,A,28,8928,Urban,1,2.17,0,0
3801,A,A,58,8763,Rural,0,8.75,0,0
3802,B,B,29,3986,Urban,1,6.98,0,0
3803,B,B,32,4633,Urban,0,7.4,0,0
3804,B,B,48,9854,Rural,1,9.42,0,0
3805,A,A,46,3001,Rural,1,9.48,0,0
3806,B,B,43,8327,Urban,1,5.96,0,0
3807,A,A,35,3046,Rural,1,5.46,0,0
3808,A,A,49,9953,Urban,0,4.02,0,0
3809,A,A,39,4176,Urban,1,7.44,1,100
3810,B,B,55,4338,Rural,1,5.84,0,0
3811,B,B,34,3855,Urban,1,9.4,0,0
3812,B,B,40,2500,Rural,0,3.15,0,0
3813,B,B,41,4233,Urban,1,3.79,0,0
3814,A,A,25,6574,Rural,0,3.84,0,0
3815,A,A,58,7690,Rural,0,8.25,0,0
3816,B,B,23,4539,Urban,0,1.89,0,0
3817,B,B,22,6608,Rural,1,5.1,0,0
3818,B,B,61,5714,Rural,1,4.85,0,0
3819,A,A,46,9234,Urban,1,1.66,0,0
3820,B,B,45,9972,Rural,0,4.7,0,0
3821,A,A,28,8610,Urban,0,5.62,0,0
3822,A,A,18,4332,Rural,1,1.59,0,0
3823,A,A,60,2600,Urban,0,5.59,0,0
3824,A,A,36,7536,Urban,1,9.63,0,0
3825,A,A,26,7219,Urban,1,9.81,0,0
3826,A,A,44,6284,Urban,1,5.79,0,0
3827,A,A,51,2988,Rural,0,5.64,0,0
3828,B,B,61,9033,Urban,0,3.57,0,0
3829,B,B,21,3881,Rural,0,9.97,0,0
3830,B,B,53,6483,Urban,0,3.47,0,0
3831,A,A,35,8384,Rural,1,5.08,0,0
3832,A,A,32,7901,Urban,0,1.03,0,0
3833,B,B,30,8129,Rural,1,4.14,0,0
3834,A,A,36,3754,Rural,0,1.64,0,0
3835,A,A,23,4464,Urban,0,7.69,0,0
3836,A,A,29,4223,Urban,1,6.05,0,0
3837,A,A,54,6482,Urban,1,6.15,0,0
3838,A,A,34,3494,Rural,1,3.58,0,0
3839,A,A,40,2852,Rural,0,8.33,0,0
3840,A,A,43,9400,Rural,1,1.03,0,0
3841,A,A,46,8806,Rural,1,4.0,0,0
3842,A,A,50,2451,Urban,0,6.94,0,0
3843,A,A,44,4324,Urban,1,9.17,0,0
3844,A,A,42,9396,Urban,1,3.11,0,0
3845,A,A,27,9338,Urban,1,5.87,0,0
3846,B,B,64,3758,Rural,1,5.84,0,0
3847,A,A,40,6308,Rural,0,8.87,0,0
3848,A,A,38,5353,Urban,1,1.45,0,0
3849,B,B,38,6136,Rural,1,4.82,0,0
3850,B,B,60,7241,Urban,1,2.64,0,0
3851,B,B,30,9394,Rural,1,1.19,0,0
3852,A,A,54,8437,Rural,0,2.32,0,0
3853,A,A,50,6695,Rural,0,9.79,0,0
3854,B,B,41,5338,Rural,1,2.93,0,0
3855,B,B,61,8120,Rural,1,9.42,0,0
3856,B,B,28,4588,Rural,1,2.85,0,0
3857,A,A,34,8126,Urban,1,9.38,0,0
3858,A,A,21,3782,Rural,1,6.89,0,0
3859,B,B,64,7947,Urban,0,2.02,0,0
3860,A,A,42,8594,Urban,1,6.24,0,0
3861,A,A,47,5520,Urban,1,3.87,0,0
3862,B,B,26,3779,Urban,1,4.45,0,0
3863,B,B,38,5132,Urban,1,4.96,0,0
3864,B,B,37,5573,Urban,0,4.8,0,0
3865,A,A,36,5218,Rural,1,6.98,0,0
3866,A,A,36,5757,Rural,1,7.92,0,0
3867,A,A,29,6016,Rural,1,3.96,0,0
3868,A,A,54,4837,Urban,0,9.32,0,0
3869,A,A,59,4381,Urban,1,9.45,0,0
3870,B,B,34,8000,Urban,0,1.37,0,0
3871,A,A,54,9034,Rural,1,1.13,0,0
3872,A,A,56,9309,Rural,0,4.83,0,0
3873,B,B,45,8187,Rural,0,6.32,0,0
3874,B,B,58,6239,Urban,1,3.5,0,0
3875,B,B,52,5936,Urban,0,3.33,0,0
3876,B,B,64,6428,Urban,1,7.11,0,0
3877,A,A,35,7093,Rural,1,6.42,0,0
3878,A,A,31,9664,Urban,1,2.5,0,0
3879,B,B,52,3419,Urban,1,8.96,0,0
3880,A,A,61,6150,Urban,1,7.12,0,0
3881,B,B,58,3330,Urban,0,4.26,0,0
3882,A,A,24,4917,Rural,0,7.15,0,0
3883,A,A,58,3446,Rural,1,2.01,0,0
3884,A,A,30,3440,Urban,0,5.21,0,0
3885,B,B,35,5744,Urban,1,2.52,0,0
3886,B,B,54,4844,Rural,1,1.37,0,0
3887,A,A,30,8468,Rural,0,4.04,0,0
3888,A,A,53,7829,Urban,1,2.36,0,0
3889,B,B,48,7790,Rural,1,6.7,0,0
3890,B,B,19,6175,Rural,0,7.07,0,0
3891,A,A,33,9198,Urban,1,2.34,0,0
3892,A,A,26,7080,Rural,1,1.22,0,0
3893,B,B,26,9279,Rural,1,8.14,1,120
3894,A,A,55,8701,Rural,1,1.02,0,0
3895,B,B,28,2864,Rural,0,4.1,0,0
3896,B,B,39,8860,Urban,1,5.45,0,0
3897,A,A,50,7683,Rural,1,8.37,0,0
3898,A,A,53,9817,Rural,1,8.55,0,0
3899,A,A,62,2471,Urban,1,7.52,0,0
3900,B,B,40,8217,Rural,1,3.22,0,0
3901,B,B,62,7672,Urban,1,7.48,0,0
3902,B,B,62,3502,Urban,1,3.22,0,0
3903,A,A,51,6684,Rural,1,2.93,0,0
3904,A,A,26,3410,Rural,1,5.92,0,0
3905,B,B,41,5770,Rural,0,7.11,0,0
3906,B,B,25,3905,Rural,0,1.48,0,0
3907,A,A,24,6659,Rural,0,1.54,0,0
3908,B,B,53,6001,Urban,1,8.06,0,0
3909,A,A,35,5504,Rural,1,8.74,0,0
3910,A,A,20,5483,Urban,0,6.44,0,0
3911,B,B,45,6562,Rural,1,4.86,1,120
3912,B,B,23,2598,Urban,1,8.61,0,0
3913,B,B,61,7740,Rural,0,7.56,0,0
3914,B,B,61,2991,Rural,0,6.22,0,0
3915,B,B,38,3932,Rural,0,3.88,0,0
3916,A,A,45,4784,Rural,0,2.78,0,0
3917,B,B,57,5041,Rural,1,4.77,0,0
3918,A,A,18,8391,Urban,1,3.58,0,0
3919,B,B,53,7700,Rural,0,4.05,0,0
3920,B,B,38,9287,Rural,1,5.64,0,0
3921,B,B,60,2066,Rural,0,2.52,0,0
3922,B,B,52,8716,Urban,1,8.26,0,0
3923,B,B,30,5398,Rural,1,2.31,0,0
3924,B,B,27,4750,Urban,0,5.33,0,0
3925,A,A,61,2469,Rural,1,7.71,0,0
3926,B,B,64,8636,Urban,0,5.37,0,0
3927,B,B,27,3724,Rural,1,4.25,0,0
3928,B,B,63,8806,Rural,0,5.27,0,0
3929,B,B,30,8429,Urban,1,8.64,0,0
3930,A,A,54,5985,Rural,1,9.91,0,0
3931,A,A,55,3631,Urban,1,6.68,0,0
3932,A,A,41,8455,Rural,1,8.14,0,0
3933,A,A,19,8452,Rural,0,1.13,0,0
3934,A,A,39,2774,Urban,1,8.92,1,100
3935,A,A,34,9264,Rural,1,9.59,0,0
3936,B,B,53,5012,Urban,1,6.18,0,0
3937,B,B,31,7232,Urban,1,7.78,0,0
3938,A,A,27,8107,Rural,1,5.61,0,0
3939,B,B,52,9804,Rural,1,3.58,0,0
3940,B,B,42,4503,Rural,1,8.67,0,0
3941,B,B,20,3486,Urban,0,6.37,0,0
3942,B,B,64,6019,Urban,1,6.21,0,0
3943,B,B,55,6227,Rural,0,6.93,0,0
3944,A,A,34,2929,Urban,1,8.7,0,0
3945,A,A,29,5012,Urban,1,7.59,0,0
3946,A,A,41,7024,Urban,1,2.9,0,0
3947,A,A,46,8264,Urban,1,5.2,0,0
3948,A,A,60,7316,Rural,1,9.82,0,0
3949,A,A,42,9973,Rural,0,5.99,0,0
3950,B,B,53,3505,Rural,1,9.44,0,0
3951,A,A,43,6729,Urban,0,8.32,0,0
3952,B,B,55,9961,Urban,1,6.99,0,0
3953,B,B,18,4944,Urban,1,4.14,0,0
3954,A,A,37,4819,Urban,1,3.74,0,0
3955,A,A,45,7158,Rural,0,6.79,0,0
3956,A,A,33,8709,Urban,1,4.89,0,0
3957,B,B,64,8655,Urban,0,8.19,0,0
3958,A,A,34,9641,Rural,1,7.84,0,0
3959,A,A,57,3184,Rural,1,3.81,0,0
3960,A,A,45,2288,Rural,1,7.32,0,0
3961,B,B,29,8343,Urban,0,5.45,0,0
3962,A,A,44,3811,Urban,0,3.91,0,0
3963,A,A,59,2527,Urban,1,4.72,0,0
3964,B,B,64,2916,Urban,0,9.06,0,0
3965,B,B,47,3708,Urban,1,4.24,0,0
3966,B,B,58,5574,Urban,0,3.59,0,0
3967,A,A,51,5319,Rural,0,4.17,0,0
3968,A,A,54,3406,Urban,0,2.93,0,0
3969,B,B,23,3241,Rural,0,5.9,0,0
3970,A,A,24,7206,Rural,1,2.33,1,100
3971,B,B,49,9249,Rural,1,8.36,0,0
3972,B,B,49,5133,Urban,1,3.03,0,0
3973,B,B,42,2798,Urban,1,6.38,0,0
3974,B,B,50,3523,Rural,1,2.13,0,0
3975,B,B,24,9209,Urban,1,9.81,0,0
3976,A,A,29,6107,Urban,1,5.09,0,0
3977,A,A,33,6928,Rural,1,8.4,0,0
3978,A,A,33,9913,Urban,1,7.92,0,0
3979,A,A,60,4888,Urban,1,7.42,0,0
3980,B,B,53,4690,Urban,0,8.45,0,0
3981,A,A,30,6091,Urban,1,1.9,0,0
3982,B,B,24,9282,Rural,0,7.11,0,0
3983,B,B,53,3241,Rural,1,3.39,0,0
3984,A,A,64,7768,Urban,1,8.07,0,0
3985,A,A,26,8249,Urban,1,9.61,0,0
3986,B,B,49,2690,Urban,1,9.11,0,0
3987,A,A,28,2527,Rural,1,2.03,0,0
3988,A,A,25,3495,Urban,1,4.33,1,100
3989,A,A,50,5825,Urban,1,4.28,0,0
3990,A,A,40,4893,Rural,1,2.1,0,0
3991,B,B,42,2892,Urban,0,1.88,0,0
3992,B,B,25,2386,Rural,1,4.46,0,0
3993,A,A,62,3249,Urban,1,9.93,0,0
3994,B,B,39,4528,Rural,1,6.12,0,0
3995,B,B,21,7873,Urban,1,6.6,0,0
3996,A,A,57,6503,Urban,0,5.24,0,0
3997,A,A,20,5528,Rural,1,6.96,0,0
3998,B,B,46,7772,Rural,1,9.61,0,0
3999,B,B,58,2897,Rural,1,6.3,0,0
4000,B,B,46,2710,Rural,1,1.59,0,0
4001,A,A,51,5695,Rural,1,5.44,0,0
4002,B,B,51,4686,Urban,0,9.93,0,0
4003,B,B,45,9188,Rural,1,4.49,0,0
4004,A,A,30,7778,Rural,1,6.34,0,0
4005,B,B,32,9768,Rural,1,1.96,0,0
4006,A,A,40,8958,Rural,1,2.27,0,0
4007,A,A,61,7013,Urban,1,8.87,0,0
4008,B,B,43,8346,Urban,1,3.7,0,0
4009,A,A,21,6512,Urban,1,3.75,0,0
4010,A,A,43,2415,Urban,1,4.48,0,0
4011,B,B,57,3471,Urban,1,9.7,0,0
4012,A,A,26,7631,Rural,1,1.76,0,0
4013,B,B,22,6180,Urban,1,8.37,0,0
4014,A,A,49,6262,Urban,1,4.07,0,0
4015,A,A,37,4431,Rural,1,8.65,1,100
4016,B,B,28,4515,Rural,1,9.93,0,0
4017,B,B,32,3095,Urban,0,4.14,0,0
4018,B,B,49,2809,Urban,0,2.16,0,0
4019,A,A,45,5044,Rural,0,2.3,0,0
4020,B,B,39,7640,Urban,0,7.83,0,0
4021,A,A,58,7912,Rural,0,2.3,0,0
4022,B,B,34,8616,Rural,0,3.34,0,0
4023,A,A,43,2992,Urban,0,2.84,0,0
4024,B,B,61,3281,Urban,0,4.2,0,0
4025,A,A,24,6370,Urban,1,1.67,1,100
4026,B,B,59,3773,Rural,1,8.71,0,0
4027,A,A,43,9187,Rural,0,8.74,0,0
4028,A,A,42,5561,Urban,1,4.72,0,0
4029,A,A,27,5816,Urban,0,6.51,0,0
4030,A,A,62,8633,Urban,1,6.78,0,0
4031,B,B,36,3756,Rural,1,7.74,0,0
4032,A,A,28,4373,Rural,0,5.69,0,0
4033,B,B,30,4576,Rural,0,5.59,0,0
4034,A,A,25,2891,Urban,1,6.68,0,0
4035,B,B,57,6184,Rural,0,7.33,0,0
4036,A,A,21,8629,Rural,0,4.12,0,0
4037,A,A,64,2707,Urban,1,3.97,0,0
4038,B,B,48,4397,Rural,1,3.43,0,0
4039,B,B,45,9251,Urban,1,5.94,0,0
4040,A,A,28,6482,Rural,1,4.24,0,0
4041,B,B,60,4134,Urban,1,5.86,0,0
4042,B,B,18,4354,Urban,1,4.65,0,0
4043,B,B,64,7969,Rural,1,8.53,0,0
4044,A,A,55,7273,Urban,0,1.66,0,0
4045,B,B,41,6535,Rural,1,6.15,0,0
4046,A,A,64,8883,Urban,1,6.18,0,0
4047,B,B,48,8407,Urban,1,4.45,1,120
4048,B,B,58,2976,Urban,0,4.79,0,0
4049,A,A,63,2734,Rural,0,8.2,0,0
4050,B,B,43,4468,Urban,1,3.53,0,0
4051,B,B,22,4540,Urban,0,8.84,0,0
4052,B,B,37,2632,Rural,0,9.07,0,0
4053,B,B,58,7088,Urban,0,6.86,0,0
4054,B,B,28,8554,Urban,0,7.96,0,0
4055,B,B,50,6268,Urban,1,6.52,0,0
4056,B,B,55,6099,Urban,1,5.73,0,0
4057,A,A,44,4901,Rural,1,9.7,0,0
4058,A,A,51,3663,Urban,1,3.54,0,0
4059,A,A,32,9129,Urban,1,2.39,0,0
4060,A,A,49,4015,Rural,0,3.59,0,0
4061,A,A,38,7591,Urban,1,6.53,0,0
4062,B,B,63,5181,Urban,0,2.67,0,0
4063,A,A,22,7156,Rural,1,9.18,0,0
4064,A,A,23,6063,Rural,1,4.7,0,0
4065,B,B,55,4630,Rural,1,8.65,0,0
4066,A,A,39,5872,Rural,1,3.24,0,0
4067,B,B,35,3054,Urban,0,3.82,0,0
4068,B,B,31,2380,Rural,0,1.53,0,0
4069,A,A,27,7387,Urban,1,3.32,0,0
4070,A,A,63,5082,Rural,0,5.41,0,0
4071,B,B,30,4391,Urban,0,9.52,0,0
4072,B,B,48,9711,Rural,1,4.5,0,0
4073,A,A,47,3592,Rural,1,6.76,0,0
4074,B,B,20,6261,Urban,1,4.85,0,0
4075,A,A,47,4747,Rural,1,1.42,0,0
4076,A,A,23,4389,Rural,0,5.53,0,0
4077,A,A,46,5553,Rural,1,1.59,1,100
4078,A,A,25,7138,Urban,1,8.95,0,0
4079,B,B,61,7747,Rural,1,7.78,0,0
4080,B,B,62,5027,Rural,0,4.41,0,0
4081,A,A,60,3207,Urban,0,6.76,0,0
4082,A,A,61,5853,Urban,1,2.01,1,100
4083,B,B,50,2544,Rural,1,7.32,0,0
4084,B,B,34,5081,Urban,1,8.4,0,0
4085,B,B,28,5663,Urban,0,8.4,0,0
4086,B,B,30,4239,Urban,1,3.56,1,120
4087,B,B,28,4367,Rural,0,3.37,0,0
4088,A,A,48,5773,Rural,0,5.69,0,0
4089,A,A,45,4627,Urban,1,9.71,0,0
4090,A,A,61,8618,Rural,1,9.28,0,0
4091,A,A,23,5931,Urban,1,4.24,0,0
4092,B,B,58,8780,Rural,1,8.02,0,0
4093,B,B,33,4474,Urban,1,9.29,0,0
4094,A,A,21,5130,Rural,1,3.35,0,0
4095,A,A,52,5507,Urban,1,8.47,0,0
4096,B,B,43,2096,Rural,1,3.41,0,0
4097,A,A,29,8639,Rural,0,4.09,0,0
4098,A,A,28,5858,Urban,1,2.79,1,100
4099,B,B,54,4708,Rural,1,5.56,0,0
4100,B,B,42,7397,Rural,0,8.59,0,0
4101,B,B,35,5336,Rural,1,5.75,1,120
4102,A,A,36,8152,Rural,0,2.11,0,0
4103,B,B,40,2456,Rural,0,3.27,0,0
4104,B,B,55,7914,Rural,1,6.07,1,120
4105,A,A,35,6368,Rural,1,6.25,0,0
4106,B,B,43,4987,Rural,1,6.19,0,0
4107,A,A,23,6088,Urban,1,1.69,0,0
4108,A,A,21,5884,Rural,1,7.78,0,0
4109,A,A,61,3031,Urban,0,9.18,0,0
4110,A,A,46,2207,Rural,1,5.59,0,0
4111,B,B,51,3937,Urban,1,7.47,0,0
4112,A,A,34,7756,Rural,0,9.23,0,0
4113,B,B,60,3146,Urban,0,6.78,0,0
4114,B,B,60,7152,Urban,1,7.07,0,0
4115,B,B,33,7632,Rural,1,7.49,0,0
4116,B,B,19,6299,Urban,1,3.34,0,0
4117,B,B,51,8661,Rural,0,6.24,0,0
4118,A,A,25,7928,Rural,1,8.58,0,0
4119,B,B,30,4564,Urban,0,3.67,0,0
4120,A,A,59,2442,Rural,1,9.07,0,0
4121,A,A,25,9759,Urban,0,6.58,0,0
4122,A,A,47,9953,Urban,1,4.81,0,0
4123,B,B,49,6784,Rural,0,6.61,0,0
4124,B,B,53,8993,Rural,0,4.62,0,0
4125,B,B,64,2832,Rural,1,8.54,0,0
4126,B,B,47,8482,Rural,0,5.34,0,0
4127,A,A,18,3461,Rural,0,9.11,0,0
4128,B,B,60,5516,Urban,0,5.59,0,0
4129,B,B,56,3159,Urban,1,6.94,0,0
4130,A,A,34,2386,Rural,1,9.98,0,0
4131,A,A,37,4041,Rural,0,2.32,0,0
4132,A,A,41,9192,Rural,0,7.63,0,0
4133,A,A,39,4553,Urban,1,2.25,0,0
4134,A,A,46,7444,Urban,0,8.55,0,0
4135,A,A,39,3718,Urban,1,6.37,0,0
4136,A,A,61,6775,Rural,0,9.44,0,0
4137,B,B,26,6050,Rural,1,8.79,0,0
4138,B,B,54,5409,Urban,1,1.67,0,0
4139,A,A,27,2689,Rural,1,2.24,0,0
4140,A,A,53,9028,Rural,1,6.41,0,0
4141,B,B,54,9262,Urban,1,5.66,0,0
4142,A,A,45,7664,Urban,1,2.52,0,0
4143,A,A,45,8766,Rural,1,2.16,0,0
4144,A,A,59,3169,Urban,1,6.08,0,0
4145,A,A,60,6988,Rural,0,1.44,0,0
4146,A,A,38,2952,Urban,1,8.86,0,0
4147,B,B,41,7350,Urban,1,8.26,0,0
4148,A,A,59,6879,Rural,1,8.07,0,0
4149,A,A,57,8142,Rural,0,1.14,0,0
4150,A,A,19,7967,Urban,0,1.43,0,0
4151,B,B,25,6590,Rural,1,5.95,1,120
4152,B,B,44,9205,Urban,0,9.95,0,0
4153,A,A,39,5496,Rural,0,4.08,0,0
4154,A,A,54,9814,Urban,1,4.1,0,0
4155,A,A,44,5917,Urban,0,2.21,0,0
4156,A,A,46,6842,Urban,1,7.07,0,0
4157,B,B,20,4484,Rural,1,6.82,0,0
4158,B,B,61,3854,Urban,1,1.91,0,0
4159,A,A,30,5439,Urban,1,5.21,0,0
4160,A,A,62,8488,Urban,1,7.0,0,0
4161,B,B,27,5231,Urban,1,5.44,1,120
4162,B,B,53,4597,Rural,1,7.07,0,0
4163,A,A,26,9829,Rural,1,8.35,0,0
4164,A,A,44,5983,Urban,1,7.17,0,0
4165,A,A,51,8963,Urban,1,6.55,0,0
4166,B,B,18,8684,Rural,1,8.68,0,0
4167,B,B,49,4191,Urban,0,9.11,0,0
4168,B,B,42,4635,Rural,1,4.5,0,0
4169,B,B,46,2656,Urban,1,2.56,0,0
4170,A,A,24,5812,Rural,1,8.36,0,0
4171,B,B,20,9743,Urban,1,2.92,0,0
4172,B,B,37,7978,Rural,1,9.36,0,0
4173,B,B,37,8488,Rural,1,1.21,0,0
4174,A,A,47,5340,Rural,0,9.29,0,0
4175,B,B,52,5911,Urban,1,6.3,0,0
4176,B,B,52,8839,Rural,1,7.97,0,0
4177,B,B,56,3796,Rural,1,4.59,0,0
4178,A,A,44,6363,Urban,0,9.93,0,0
4179,B,B,43,8312,Urban,0,3.05,0,0
4180,A,A,31,9938,Urban,1,3.38,0,0
4181,A,A,34,3762,Urban,1,1.46,0,0
4182,B,B,35,8176,Rural,0,9.46,0,0
4183,A,A,62,6472,Urban,1,5.1,0,0
4184,B,B,46,5285,Urban,1,7.07,0,0
4185,A,A,37,3585,Urban,1,7.19,0,0
4186,A,A,44,7559,Urban,1,8.87,0,0
4187,B,B,35,5563,Urban,0,6.98,0,0
4188,B,B,21,4440,Urban,0,6.06,0,0
4189,A,A,18,6584,Urban,0,7.39,0,0
4190,A,A,18,6817,Rural,1,7.76,0,0
4191,A,A,43,7041,Rural,1,2.67,0,0
4192,A,A,62,5100,Rural,1,1.99,0,0
4193,B,B,37,8182,Rural,0,1.67,0,0
4194,A,A,40,7731,Rural,0,4.37,0,0
4195,A,A,27,5244,Urban,1,5.48,0,0
4196,B,B,28,3040,Urban,1,6.54,0,0
4197,A,A,58,5127,Urban,1,9.62,0,0
4198,B,B,58,4273,Urban,0,3.98,0,0
4199,B,B,22,5629,Rural,1,7.85,0,0
4200,B,B,18,4114,Rural,1,5.78,0,0
4201,A,A,34,9364,Urban,1,2.98,0,0
4202,B,B,39,3677,Urban,1,6.54,0,0
4203,B,B,51,8978,Rural,0,9.7,0,0
4204,B,B,62,5094,Rural,0,2.12,0,0
4205,A,A,58,2998,Rural,0,5.57,0,0
4206,A,A,46,9773,Urban,0,1.46,0,0
4207,A,A,21,7873,Urban,1,3.89,0,0
4208,A,A,22,4284,Rural,1,6.59,0,0
4209,B,B,28,7052,Rural,1,8.57,0,0
4210,B,B,38,9062,Urban,0,7.57,0,0
4211,B,B,52,3589,Urban,1,5.17,0,0
4212,A,A,29,3161,Urban,1,9.18,0,0
4213,B,B,43,4520,Urban,1,3.72,0,0
4214,A,A,36,7964,Rural,1,7.79,0,0
4215,A,A,62,5855,Rural,0,5.27,0,0
